date,customer_id,store_id,age,gender,age_group,product_name,category,units_sold,unit_price,discount_applied,discounted,sales_amount
2025-03-24,cust_675,store_3,37,M,30s_M,Whisky (700ml),Alcohol,4,15.0,0.0,FALSE,60.0
2025-03-09,cust_853,store_1,48,F,40s_F,Smoothie Drink,Beverages,3,2.2,0.05,TRUE,6.27
2025-03-09,cust_750,store_5,47,F,40s_F,Herbal Tea,Beverages,2,2.0,0.05,TRUE,3.8
2025-04-30,cust_584,store_2,34,F,30s_F,Greek Yoghurt,Dairy,4,2.0,0.1,TRUE,7.2
2025-03-28,cust_455,store_5,29,F,20s_F,Smoothie Drink,Beverages,4,2.2,0.05,TRUE,8.36
2025-03-29,cust_162,store_4,31,M,30s_M,Cheddar Cheese,Dairy,4,2.5,0.15,TRUE,8.5
2025-04-15,cust_977,store_5,56,F,50s_F,Cheddar Cheese,Dairy,3,2.5,0.05,TRUE,7.12
2025-05-03,cust_172,store_1,48,F,40s_F,Greek Yoghurt,Dairy,3,2.0,0.15,TRUE,5.1
2025-05-10,cust_788,store_1,20,F,20s_F,Smoothie Drink,Beverages,1,2.2,0.05,TRUE,2.09
2025-03-16,cust_524,store_3,44,M,40s_M,Red Wine (750ml),Alcohol,4,7.5,0.1,TRUE,27.0
2025-04-17,cust_483,store_3,11,F,10s_F,Avocados,Produce,3,2.4,0.15,TRUE,6.12
2025-03-24,cust_136,store_5,14,F,10s_F,Granola Bar,Snacks,2,1.5,0.1,TRUE,2.7
2025-03-07,cust_800,store_1,45,M,40s_M,Whisky (700ml),Alcohol,2,15.0,0.05,TRUE,28.5
2025-04-08,cust_932,store_3,44,M,40s_M,Cheddar Cheese,Dairy,2,2.5,0.0,FALSE,5.0
2025-03-03,cust_686,store_1,39,M,30s_M,Cheddar Cheese,Dairy,3,2.5,0.0,FALSE,7.5
2025-04-14,cust_825,store_2,25,F,20s_F,Greek Yoghurt,Dairy,4,2.0,0.15,TRUE,6.8
2025-03-25,cust_136,store_4,53,F,50s_F,Cheddar Cheese,Dairy,3,2.5,0.15,TRUE,6.38
2025-04-20,cust_559,store_4,23,M,20s_M,Energy Drink,Beverages,4,1.8,0.0,FALSE,7.2
2025-04-04,cust_451,store_4,44,F,40s_F,Herbal Tea,Beverages,4,2.0,0.05,TRUE,7.6
2025-04-14,cust_462,store_1,39,M,30s_M,Red Wine (750ml),Alcohol,3,7.5,0.0,FALSE,22.5
2025-03-19,cust_886,store_3,16,F,10s_F,Granola Bar,Snacks,2,1.5,0.1,TRUE,2.7
2025-03-18,cust_288,store_4,33,M,30s_M,Cheddar Cheese,Dairy,3,2.5,0.15,TRUE,6.38
2025-05-04,cust_123,store_5,29,F,20s_F,Smoothie Drink,Beverages,1,2.2,0.05,TRUE,2.09
2025-03-28,cust_927,store_1,53,M,50s_M,Instant Noodles,Pantry,1,1.2,0.1,TRUE,1.08
2025-04-28,cust_746,store_2,33,F,30s_F,Granola Bar,Snacks,3,1.5,0.0,FALSE,4.5
2025-04-30,cust_322,store_5,32,M,30s_M,Red Wine (750ml),Alcohol,1,7.5,0.1,TRUE,6.75
2025-03-23,cust_109,store_1,38,F,30s_F,Granola Bar,Snacks,4,1.5,0.05,TRUE,5.7
2025-05-03,cust_622,store_1,60,F,60s_F,Avocados,Produce,1,2.4,0.0,FALSE,2.4
2025-03-13,cust_764,store_2,44,F,40s_F,Smoothie Drink,Beverages,1,2.2,0.15,TRUE,1.87
2025-04-09,cust_493,store_1,40,M,40s_M,Whisky (700ml),Alcohol,4,15.0,0.0,FALSE,60.0
2025-04-02,cust_456,store_4,17,F,10s_F,Avocados,Produce,1,2.4,0.15,TRUE,2.04
2025-03-25,cust_993,store_5,43,F,40s_F,Smoothie Drink,Beverages,4,2.2,0.0,FALSE,8.8
2025-05-06,cust_985,store_5,12,M,10s_M,Cola (500ml),Beverages,1,1.2,0.15,TRUE,1.02
2025-03-10,cust_913,store_2,62,M,60s_M,Mixed Nuts,Snacks,3,2.9,0.1,TRUE,7.83
2025-04-12,cust_376,store_2,28,M,20s_M,Cola (500ml),Beverages,2,1.2,0.15,TRUE,2.04
2025-03-22,cust_809,store_4,44,M,40s_M,Cheddar Cheese,Dairy,2,2.5,0.0,FALSE,5.0
2025-04-23,cust_31,store_2,35,M,30s_M,Cheddar Cheese,Dairy,4,2.5,0.0,FALSE,10.0
2025-03-14,cust_600,store_3,10,F,10s_F,Salad Bowl,Ready Meals,4,3.2,0.05,TRUE,12.16
2025-05-03,cust_975,store_2,56,F,50s_F,Mixed Nuts,Snacks,2,2.9,0.05,TRUE,5.51
2025-04-28,cust_536,store_3,23,M,20s_M,Cola (500ml),Beverages,4,1.2,0.1,TRUE,4.32
2025-03-06,cust_612,store_2,23,F,20s_F,Greek Yoghurt,Dairy,3,2.0,0.05,TRUE,5.7
2025-05-03,cust_231,store_5,48,M,40s_M,Cheddar Cheese,Dairy,4,2.5,0.15,TRUE,8.5
2025-03-04,cust_610,store_4,51,M,50s_M,Mixed Nuts,Snacks,3,2.9,0.05,TRUE,8.26
2025-03-10,cust_747,store_2,33,F,30s_F,Salad Bowl,Ready Meals,3,3.2,0.15,TRUE,8.16
2025-03-04,cust_803,store_1,45,F,40s_F,Cheddar Cheese,Dairy,1,2.5,0.0,FALSE,2.5
2025-04-25,cust_835,store_3,11,M,10s_M,Cola (500ml),Beverages,1,1.2,0.1,TRUE,1.08
2025-04-27,cust_629,store_5,16,F,10s_F,Avocados,Produce,4,2.4,0.05,TRUE,9.12
2025-03-26,cust_245,store_4,27,M,20s_M,Frozen Pizza,Frozen Foods,3,3.5,0.1,TRUE,9.45
2025-04-15,cust_985,store_5,65,F,60s_F,Avocados,Produce,1,2.4,0.15,TRUE,2.04
2025-03-21,cust_124,store_2,45,M,40s_M,Cheddar Cheese,Dairy,3,2.5,0.15,TRUE,6.38
2025-04-02,cust_886,store_1,50,F,50s_F,Cheddar Cheese,Dairy,1,2.5,0.15,TRUE,2.12
2025-03-24,cust_115,store_2,29,F,20s_F,Greek Yoghurt,Dairy,1,2.0,0.0,FALSE,2.0
2025-05-07,cust_977,store_4,13,M,10s_M,Energy Drink,Beverages,4,1.8,0.05,TRUE,6.84
2025-03-26,cust_324,store_4,15,F,10s_F,Smoothie Drink,Beverages,1,2.2,0.0,FALSE,2.2
2025-04-23,cust_914,store_5,64,F,60s_F,Greek Yoghurt,Dairy,3,2.0,0.15,TRUE,5.1
2025-03-08,cust_132,store_4,60,F,60s_F,Cheddar Cheese,Dairy,1,2.5,0.15,TRUE,2.12
2025-04-11,cust_716,store_2,50,F,50s_F,Cheddar Cheese,Dairy,3,2.5,0.15,TRUE,6.38
2025-05-06,cust_39,store_5,44,M,40s_M,Cheddar Cheese,Dairy,1,2.5,0.05,TRUE,2.38
2025-04-13,cust_209,store_5,49,F,40s_F,Cheddar Cheese,Dairy,2,2.5,0.05,TRUE,4.75
2025-03-25,cust_353,store_2,63,M,60s_M,Red Wine (750ml),Alcohol,1,7.5,0.15,TRUE,6.38
2025-05-09,cust_484,store_5,35,F,30s_F,Salad Bowl,Ready Meals,4,3.2,0.15,TRUE,10.88
2025-03-29,cust_451,store_4,51,F,50s_F,Mixed Nuts,Snacks,1,2.9,0.05,TRUE,2.75
2025-03-31,cust_912,store_2,48,F,40s_F,Greek Yoghurt,Dairy,1,2.0,0.05,TRUE,1.9
2025-04-24,cust_702,store_3,47,M,40s_M,Whisky (700ml),Alcohol,1,15.0,0.15,TRUE,12.75
2025-03-01,cust_299,store_3,40,M,40s_M,Whisky (700ml),Alcohol,4,15.0,0.05,TRUE,57.0
2025-03-04,cust_876,store_2,46,M,40s_M,Whisky (700ml),Alcohol,1,15.0,0.15,TRUE,12.75
2025-03-27,cust_194,store_1,10,M,10s_M,Potato Crisps,Snacks,2,1.3,0.1,TRUE,2.34
2025-04-01,cust_600,store_5,13,F,10s_F,Salad Bowl,Ready Meals,4,3.2,0.15,TRUE,10.88
2025-04-07,cust_724,store_1,11,M,10s_M,Energy Drink,Beverages,3,1.8,0.15,TRUE,4.59
2025-03-29,cust_873,store_1,45,M,40s_M,Cheddar Cheese,Dairy,3,2.5,0.0,FALSE,7.5
2025-03-02,cust_205,store_2,27,M,20s_M,Cola (500ml),Beverages,2,1.2,0.05,TRUE,2.28
2025-03-19,cust_682,store_1,27,M,20s_M,Beef Jerky,Snacks,2,3.5,0.1,TRUE,6.3
2025-04-14,cust_934,store_3,32,F,30s_F,Greek Yoghurt,Dairy,4,2.0,0.15,TRUE,6.8
2025-04-23,cust_989,store_2,45,F,40s_F,Cheddar Cheese,Dairy,3,2.5,0.0,FALSE,7.5
2025-03-02,cust_253,store_1,37,M,30s_M,Whisky (700ml),Alcohol,1,15.0,0.05,TRUE,14.25
2025-04-29,cust_925,store_4,54,F,50s_F,Mixed Nuts,Snacks,3,2.9,0.0,FALSE,8.7
2025-03-23,cust_352,store_2,59,M,50s_M,Whisky (700ml),Alcohol,2,15.0,0.15,TRUE,25.5
2025-04-30,cust_664,store_4,40,M,40s_M,Cheddar Cheese,Dairy,3,2.5,0.0,FALSE,7.5
2025-03-05,cust_158,store_3,38,F,30s_F,Frozen Berries,Frozen Foods,3,2.8,0.05,TRUE,7.98
2025-04-06,cust_181,store_5,35,F,30s_F,Greek Yoghurt,Dairy,4,2.0,0.05,TRUE,7.6
2025-03-31,cust_204,store_4,17,M,10s_M,Energy Drink,Beverages,4,1.8,0.05,TRUE,6.84
2025-03-29,cust_42,store_3,41,M,40s_M,Cheddar Cheese,Dairy,2,2.5,0.05,TRUE,4.75
2025-05-02,cust_148,store_2,30,M,30s_M,Whole Chicken,Meat,4,5.0,0.1,TRUE,18.0
2025-05-03,cust_88,store_2,31,M,30s_M,Whole Chicken,Meat,4,5.0,0.0,FALSE,20.0
2025-03-24,cust_974,store_2,42,M,40s_M,Red Wine (750ml),Alcohol,2,7.5,0.05,TRUE,14.25
2025-03-18,cust_32,store_1,61,F,60s_F,Greek Yoghurt,Dairy,4,2.0,0.1,TRUE,7.2
2025-04-23,cust_698,store_3,34,F,30s_F,Frozen Berries,Frozen Foods,1,2.8,0.0,FALSE,2.8
2025-04-06,cust_180,store_3,34,F,30s_F,Greek Yoghurt,Dairy,4,2.0,0.05,TRUE,7.6
2025-04-23,cust_733,store_2,21,F,20s_F,Smoothie Drink,Beverages,2,2.2,0.15,TRUE,3.74
2025-04-10,cust_728,store_4,31,M,30s_M,Red Wine (750ml),Alcohol,3,7.5,0.0,FALSE,22.5
2025-03-14,cust_486,store_5,19,M,10s_M,Granola Bar,Snacks,2,1.5,0.1,TRUE,2.7
2025-03-17,cust_529,store_2,28,M,20s_M,Beef Jerky,Snacks,2,3.5,0.0,FALSE,7.0
2025-03-10,cust_380,store_2,25,F,20s_F,Smoothie Drink,Beverages,1,2.2,0.0,FALSE,2.2
2025-03-06,cust_667,store_3,37,F,30s_F,Greek Yoghurt,Dairy,3,2.0,0.05,TRUE,5.7
2025-05-09,cust_642,store_2,50,F,50s_F,Mixed Nuts,Snacks,1,2.9,0.0,FALSE,2.9
2025-04-16,cust_913,store_1,15,M,10s_M,Granola Bar,Snacks,1,1.5,0.15,TRUE,1.27
2025-03-08,cust_668,store_3,44,F,40s_F,Herbal Tea,Beverages,4,2.0,0.0,FALSE,8.0
2025-03-06,cust_498,store_3,41,M,40s_M,Instant Noodles,Pantry,1,1.2,0.05,TRUE,1.14
2025-04-06,cust_789,store_4,32,F,30s_F,Granola Bar,Snacks,1,1.5,0.15,TRUE,1.27
2025-03-15,cust_550,store_3,57,M,50s_M,Mixed Nuts,Snacks,3,2.9,0.0,FALSE,8.7
2025-04-05,cust_141,store_5,24,F,20s_F,Greek Yoghurt,Dairy,3,2.0,0.1,TRUE,5.4
2025-03-11,cust_572,store_1,56,F,50s_F,Herbal Tea,Beverages,3,2.0,0.1,TRUE,5.4
2025-03-27,cust_673,store_2,28,F,20s_F,Smoothie Drink,Beverages,1,2.2,0.0,FALSE,2.2
2025-05-03,cust_526,store_5,50,F,50s_F,Herbal Tea,Beverages,1,2.0,0.1,TRUE,1.8
2025-03-09,cust_129,store_1,19,F,10s_F,Granola Bar,Snacks,1,1.5,0.1,TRUE,1.35
2025-03-17,cust_318,store_2,49,M,40s_M,Whisky (700ml),Alcohol,4,15.0,0.0,FALSE,60.0
2025-03-31,cust_995,store_1,48,M,40s_M,Whisky (700ml),Alcohol,4,15.0,0.0,FALSE,60.0
2025-03-16,cust_140,store_2,45,M,40s_M,Instant Noodles,Pantry,3,1.2,0.0,FALSE,3.6
2025-03-06,cust_462,store_4,59,F,50s_F,Avocados,Produce,3,2.4,0.05,TRUE,6.84
2025-03-07,cust_374,store_2,57,F,50s_F,Herbal Tea,Beverages,2,2.0,0.15,TRUE,3.4
2025-03-10,cust_656,store_3,62,F,60s_F,Cheddar Cheese,Dairy,3,2.5,0.05,TRUE,7.12
2025-04-22,cust_267,store_2,46,F,40s_F,Greek Yoghurt,Dairy,4,2.0,0.15,TRUE,6.8
2025-04-06,cust_832,store_3,32,F,30s_F,Salad Bowl,Ready Meals,4,3.2,0.0,FALSE,12.8
2025-03-04,cust_386,store_4,65,F,60s_F,Greek Yoghurt,Dairy,3,2.0,0.0,FALSE,6.0
2025-03-27,cust_404,store_1,14,F,10s_F,Smoothie Drink,Beverages,2,2.2,0.0,FALSE,4.4
2025-03-02,cust_633,store_5,46,F,40s_F,Smoothie Drink,Beverages,4,2.2,0.05,TRUE,8.36
2025-04-05,cust_367,store_2,44,F,40s_F,Herbal Tea,Beverages,3,2.0,0.05,TRUE,5.7
2025-03-21,cust_124,store_5,25,F,20s_F,Greek Yoghurt,Dairy,3,2.0,0.05,TRUE,5.7
2025-04-21,cust_604,store_1,12,M,10s_M,Granola Bar,Snacks,2,1.5,0.15,TRUE,2.55
2025-03-31,cust_922,store_4,65,M,60s_M,Mixed Nuts,Snacks,3,2.9,0.1,TRUE,7.83
2025-04-19,cust_170,store_4,18,F,10s_F,Avocados,Produce,3,2.4,0.0,FALSE,7.2
2025-04-13,cust_581,store_3,23,M,20s_M,Frozen Pizza,Frozen Foods,1,3.5,0.0,FALSE,3.5
2025-03-03,cust_431,store_2,25,M,20s_M,Beef Jerky,Snacks,2,3.5,0.15,TRUE,5.95
2025-03-22,cust_842,store_2,26,F,20s_F,Frozen Berries,Frozen Foods,3,2.8,0.15,TRUE,7.14
2025-05-05,cust_402,store_1,63,F,60s_F,Cheddar Cheese,Dairy,3,2.5,0.0,FALSE,7.5
2025-03-17,cust_257,store_3,35,M,30s_M,Whole Chicken,Meat,4,5.0,0.05,TRUE,19.0
2025-04-25,cust_363,store_4,38,F,30s_F,Salad Bowl,Ready Meals,2,3.2,0.05,TRUE,6.08
2025-03-05,cust_5,store_2,46,M,40s_M,Whisky (700ml),Alcohol,2,15.0,0.05,TRUE,28.5
2025-03-01,cust_723,store_5,46,F,40s_F,Cheddar Cheese,Dairy,3,2.5,0.15,TRUE,6.38
2025-04-02,cust_957,store_3,53,F,50s_F,Mixed Nuts,Snacks,3,2.9,0.0,FALSE,8.7
2025-03-05,cust_357,store_5,46,M,40s_M,Instant Noodles,Pantry,4,1.2,0.15,TRUE,4.08
2025-05-03,cust_27,store_2,60,F,60s_F,Avocados,Produce,1,2.4,0.05,TRUE,2.28
2025-03-27,cust_550,store_5,48,F,40s_F,Cheddar Cheese,Dairy,1,2.5,0.15,TRUE,2.12
2025-03-02,cust_203,store_3,54,M,50s_M,Instant Noodles,Pantry,4,1.2,0.1,TRUE,4.32
2025-03-22,cust_395,store_5,26,F,20s_F,Frozen Berries,Frozen Foods,2,2.8,0.0,FALSE,5.6
2025-04-13,cust_593,store_4,31,M,30s_M,Cheddar Cheese,Dairy,4,2.5,0.0,FALSE,10.0
2025-04-09,cust_501,store_3,30,M,30s_M,Whisky (700ml),Alcohol,1,15.0,0.0,FALSE,15.0
2025-03-25,cust_456,store_5,64,M,60s_M,Cheddar Cheese,Dairy,1,2.5,0.15,TRUE,2.12
2025-03-27,cust_954,store_3,34,M,30s_M,Whole Chicken,Meat,3,5.0,0.1,TRUE,13.5
2025-03-01,cust_620,store_2,18,M,10s_M,Potato Crisps,Snacks,1,1.3,0.0,FALSE,1.3
2025-04-30,cust_555,store_5,12,F,10s_F,Avocados,Produce,3,2.4,0.1,TRUE,6.48
2025-03-04,cust_667,store_2,29,M,20s_M,Cola (500ml),Beverages,2,1.2,0.15,TRUE,2.04
2025-03-20,cust_263,store_5,50,F,50s_F,Cheddar Cheese,Dairy,4,2.5,0.0,FALSE,10.0
2025-04-19,cust_61,store_5,60,M,60s_M,Cheddar Cheese,Dairy,2,2.5,0.05,TRUE,4.75
2025-04-14,cust_874,store_3,43,M,40s_M,Whisky (700ml),Alcohol,3,15.0,0.1,TRUE,40.5
2025-04-18,cust_160,store_2,32,F,30s_F,Salad Bowl,Ready Meals,2,3.2,0.05,TRUE,6.08
2025-03-08,cust_879,store_4,33,M,30s_M,Red Wine (750ml),Alcohol,4,7.5,0.05,TRUE,28.5
2025-03-30,cust_854,store_2,46,M,40s_M,Instant Noodles,Pantry,3,1.2,0.15,TRUE,3.06
2025-03-23,cust_255,store_1,14,M,10s_M,Potato Crisps,Snacks,2,1.3,0.05,TRUE,2.47
2025-03-07,cust_714,store_5,12,F,10s_F,Granola Bar,Snacks,4,1.5,0.15,TRUE,5.1
2025-03-18,cust_223,store_4,42,M,40s_M,Whisky (700ml),Alcohol,4,15.0,0.0,FALSE,60.0
2025-04-18,cust_40,store_2,23,F,20s_F,Smoothie Drink,Beverages,1,2.2,0.05,TRUE,2.09
2025-03-11,cust_690,store_4,19,M,10s_M,Potato Crisps,Snacks,1,1.3,0.0,FALSE,1.3
2025-03-08,cust_141,store_3,53,M,50s_M,Whisky (700ml),Alcohol,1,15.0,0.1,TRUE,13.5
2025-04-11,cust_474,store_3,12,M,10s_M,Potato Crisps,Snacks,3,1.3,0.15,TRUE,3.32
2025-04-14,cust_8,store_1,32,M,30s_M,Whisky (700ml),Alcohol,1,15.0,0.05,TRUE,14.25
2025-04-15,cust_56,store_5,61,M,60s_M,Herbal Tea,Beverages,4,2.0,0.1,TRUE,7.2
2025-03-31,cust_681,store_3,51,M,50s_M,Mixed Nuts,Snacks,1,2.9,0.1,TRUE,2.61
2025-05-02,cust_874,store_3,27,M,20s_M,Cola (500ml),Beverages,1,1.2,0.15,TRUE,1.02
2025-04-24,cust_102,store_3,36,F,30s_F,Granola Bar,Snacks,1,1.5,0.05,TRUE,1.42
2025-03-25,cust_816,store_3,58,M,50s_M,Red Wine (750ml),Alcohol,2,7.5,0.1,TRUE,13.5
2025-03-14,cust_271,store_3,51,M,50s_M,Instant Noodles,Pantry,1,1.2,0.1,TRUE,1.08
2025-04-20,cust_525,store_2,41,M,40s_M,Red Wine (750ml),Alcohol,2,7.5,0.15,TRUE,12.75
2025-03-08,cust_212,store_5,37,M,30s_M,Cheddar Cheese,Dairy,2,2.5,0.1,TRUE,4.5
2025-04-17,cust_84,store_5,40,F,40s_F,Smoothie Drink,Beverages,4,2.2,0.05,TRUE,8.36
2025-03-23,cust_966,store_2,39,F,30s_F,Greek Yoghurt,Dairy,1,2.0,0.15,TRUE,1.7
2025-04-08,cust_302,store_2,18,F,10s_F,Smoothie Drink,Beverages,3,2.2,0.0,FALSE,6.6
2025-04-13,cust_235,store_2,47,M,40s_M,Instant Noodles,Pantry,4,1.2,0.15,TRUE,4.08
2025-04-13,cust_446,store_1,33,F,30s_F,Greek Yoghurt,Dairy,3,2.0,0.0,FALSE,6.0
2025-04-03,cust_958,store_4,30,M,30s_M,Red Wine (750ml),Alcohol,1,7.5,0.15,TRUE,6.38
2025-04-23,cust_2,store_1,62,M,60s_M,Herbal Tea,Beverages,3,2.0,0.1,TRUE,5.4
2025-04-17,cust_116,store_3,41,F,40s_F,Cheddar Cheese,Dairy,3,2.5,0.1,TRUE,6.75
2025-03-05,cust_890,store_5,16,F,10s_F,Avocados,Produce,1,2.4,0.0,FALSE,2.4
2025-04-10,cust_518,store_4,22,F,20s_F,Greek Yoghurt,Dairy,2,2.0,0.1,TRUE,3.6
2025-04-18,cust_523,store_4,17,M,10s_M,Granola Bar,Snacks,4,1.5,0.15,TRUE,5.1
2025-03-28,cust_276,store_3,12,M,10s_M,Potato Crisps,Snacks,1,1.3,0.05,TRUE,1.23
2025-04-11,cust_580,store_5,54,F,50s_F,Avocados,Produce,4,2.4,0.0,FALSE,9.6
2025-05-06,cust_151,store_1,40,M,40s_M,Instant Noodles,Pantry,2,1.2,0.1,TRUE,2.16
2025-03-31,cust_138,store_5,58,F,50s_F,Herbal Tea,Beverages,1,2.0,0.0,FALSE,2.0
2025-04-23,cust_431,store_3,38,F,30s_F,Salad Bowl,Ready Meals,3,3.2,0.1,TRUE,8.64
2025-05-01,cust_287,store_2,42,M,40s_M,Instant Noodles,Pantry,2,1.2,0.15,TRUE,2.04
2025-03-01,cust_830,store_2,17,F,10s_F,Smoothie Drink,Beverages,1,2.2,0.1,TRUE,1.98
2025-03-28,cust_948,store_5,10,F,10s_F,Granola Bar,Snacks,2,1.5,0.1,TRUE,2.7
2025-04-15,cust_361,store_3,59,F,50s_F,Mixed Nuts,Snacks,4,2.9,0.0,FALSE,11.6
2025-03-03,cust_331,store_1,38,M,30s_M,Whisky (700ml),Alcohol,1,15.0,0.1,TRUE,13.5
2025-04-18,cust_404,store_2,24,F,20s_F,Greek Yoghurt,Dairy,3,2.0,0.15,TRUE,5.1
2025-05-07,cust_813,store_5,25,F,20s_F,Greek Yoghurt,Dairy,1,2.0,0.1,TRUE,1.8
2025-04-09,cust_77,store_2,35,F,30s_F,Greek Yoghurt,Dairy,1,2.0,0.1,TRUE,1.8
2025-03-05,cust_387,store_3,49,M,40s_M,Instant Noodles,Pantry,1,1.2,0.1,TRUE,1.08
2025-05-10,cust_357,store_3,20,F,20s_F,Salad Bowl,Ready Meals,3,3.2,0.1,TRUE,8.64
2025-04-01,cust_995,store_1,52,M,50s_M,Whisky (700ml),Alcohol,2,15.0,0.0,FALSE,30.0
2025-04-02,cust_380,store_4,37,F,30s_F,Frozen Berries,Frozen Foods,4,2.8,0.15,TRUE,9.52
2025-03-15,cust_879,store_4,36,F,30s_F,Granola Bar,Snacks,2,1.5,0.05,TRUE,2.85
2025-04-11,cust_267,store_2,42,M,40s_M,Instant Noodles,Pantry,2,1.2,0.1,TRUE,2.16
2025-03-31,cust_348,store_3,45,M,40s_M,Instant Noodles,Pantry,4,1.2,0.0,FALSE,4.8
2025-04-11,cust_726,store_5,20,M,20s_M,Frozen Pizza,Frozen Foods,1,3.5,0.0,FALSE,3.5
2025-03-20,cust_214,store_2,20,F,20s_F,Frozen Berries,Frozen Foods,2,2.8,0.1,TRUE,5.04
2025-04-28,cust_674,store_5,33,M,30s_M,Whisky (700ml),Alcohol,1,15.0,0.0,FALSE,15.0
2025-04-22,cust_173,store_5,53,M,50s_M,Whisky (700ml),Alcohol,4,15.0,0.15,TRUE,51.0
2025-03-24,cust_371,store_3,65,M,60s_M,Cheddar Cheese,Dairy,4,2.5,0.15,TRUE,8.5
2025-04-01,cust_365,store_1,50,M,50s_M,Red Wine (750ml),Alcohol,2,7.5,0.05,TRUE,14.25
2025-03-07,cust_839,store_4,20,M,20s_M,Beef Jerky,Snacks,4,3.5,0.15,TRUE,11.9
2025-03-27,cust_399,store_4,20,M,20s_M,Cola (500ml),Beverages,3,1.2,0.0,FALSE,3.6
2025-04-11,cust_448,store_5,31,M,30s_M,Whisky (700ml),Alcohol,1,15.0,0.0,FALSE,15.0
2025-04-07,cust_775,store_2,33,F,30s_F,Salad Bowl,Ready Meals,4,3.2,0.05,TRUE,12.16
2025-03-11,cust_23,store_4,36,F,30s_F,Greek Yoghurt,Dairy,2,2.0,0.0,FALSE,4.0
2025-04-05,cust_506,store_5,63,M,60s_M,Red Wine (750ml),Alcohol,3,7.5,0.0,FALSE,22.5
2025-03-12,cust_255,store_2,60,M,60s_M,Mixed Nuts,Snacks,1,2.9,0.05,TRUE,2.75
2025-05-06,cust_585,store_5,39,M,30s_M,Cheddar Cheese,Dairy,4,2.5,0.0,FALSE,10.0
2025-03-16,cust_451,store_3,40,M,40s_M,Red Wine (750ml),Alcohol,1,7.5,0.15,TRUE,6.38
2025-05-05,cust_979,store_4,39,F,30s_F,Greek Yoghurt,Dairy,2,2.0,0.0,FALSE,4.0
2025-03-24,cust_758,store_1,27,M,20s_M,Frozen Pizza,Frozen Foods,3,3.5,0.1,TRUE,9.45
2025-03-23,cust_413,store_3,23,M,20s_M,Cola (500ml),Beverages,4,1.2,0.15,TRUE,4.08
2025-04-10,cust_645,store_2,45,M,40s_M,Whisky (700ml),Alcohol,2,15.0,0.05,TRUE,28.5
2025-05-09,cust_407,store_1,24,M,20s_M,Cola (500ml),Beverages,3,1.2,0.1,TRUE,3.24
2025-04-08,cust_115,store_1,24,F,20s_F,Frozen Berries,Frozen Foods,4,2.8,0.1,TRUE,10.08
2025-05-06,cust_576,store_2,22,M,20s_M,Frozen Pizza,Frozen Foods,4,3.5,0.05,TRUE,13.3
2025-03-15,cust_671,store_3,39,M,30s_M,Whole Chicken,Meat,4,5.0,0.1,TRUE,18.0
2025-04-22,cust_246,store_5,24,F,20s_F,Salad Bowl,Ready Meals,2,3.2,0.1,TRUE,5.76
2025-04-22,cust_864,store_2,54,M,50s_M,Mixed Nuts,Snacks,3,2.9,0.1,TRUE,7.83
2025-04-29,cust_713,store_3,52,M,50s_M,Mixed Nuts,Snacks,2,2.9,0.1,TRUE,5.22
2025-04-27,cust_208,store_2,65,F,60s_F,Cheddar Cheese,Dairy,2,2.5,0.05,TRUE,4.75
2025-04-11,cust_388,store_4,33,F,30s_F,Salad Bowl,Ready Meals,4,3.2,0.05,TRUE,12.16
2025-03-25,cust_408,store_1,33,F,30s_F,Greek Yoghurt,Dairy,2,2.0,0.0,FALSE,4.0
2025-04-07,cust_312,store_2,44,F,40s_F,Greek Yoghurt,Dairy,4,2.0,0.0,FALSE,8.0
2025-04-12,cust_906,store_4,65,M,60s_M,Cheddar Cheese,Dairy,1,2.5,0.15,TRUE,2.12
2025-04-09,cust_44,store_4,48,M,40s_M,Cheddar Cheese,Dairy,4,2.5,0.15,TRUE,8.5
2025-04-27,cust_159,store_1,18,M,10s_M,Energy Drink,Beverages,2,1.8,0.0,FALSE,3.6
2025-03-06,cust_492,store_3,17,M,10s_M,Granola Bar,Snacks,2,1.5,0.05,TRUE,2.85
2025-05-09,cust_297,store_5,27,F,20s_F,Smoothie Drink,Beverages,4,2.2,0.1,TRUE,7.92
2025-03-18,cust_480,store_5,35,M,30s_M,Whisky (700ml),Alcohol,1,15.0,0.05,TRUE,14.25
2025-04-22,cust_477,store_3,51,F,50s_F,Cheddar Cheese,Dairy,1,2.5,0.15,TRUE,2.12
2025-03-26,cust_498,store_2,55,M,50s_M,Whisky (700ml),Alcohol,1,15.0,0.05,TRUE,14.25
2025-05-04,cust_50,store_3,24,M,20s_M,Beef Jerky,Snacks,1,3.5,0.05,TRUE,3.32
2025-03-21,cust_743,store_2,17,M,10s_M,Potato Crisps,Snacks,4,1.3,0.0,FALSE,5.2
2025-03-22,cust_828,store_2,39,F,30s_F,Salad Bowl,Ready Meals,4,3.2,0.1,TRUE,11.52
2025-04-19,cust_945,store_5,16,M,10s_M,Potato Crisps,Snacks,1,1.3,0.0,FALSE,1.3
2025-03-07,cust_406,store_2,63,M,60s_M,Cheddar Cheese,Dairy,1,2.5,0.1,TRUE,2.25
2025-04-29,cust_785,store_3,42,F,40s_F,Herbal Tea,Beverages,4,2.0,0.1,TRUE,7.2
2025-03-07,cust_967,store_4,38,F,30s_F,Frozen Berries,Frozen Foods,2,2.8,0.15,TRUE,4.76
